"","id","BFSNR","Gemeinde","Stadtkreis","lat","lng","room_type","person_capacity","price","beds","bedrooms","bathrooms","reviews_count","name","userid","instant_bookable"
"461",14838268,250,"Urdorf",NA,47.3896591043318,8.42414519754209,"Privatzimmer",1,47,1,1,1,12,"2 Pers. Room 15' to Mainstation",1033686,FALSE
"462",3447140,198,"Uster",NA,47.3548383553214,8.71982858392104,"Privatzimmer",1,47,1,1,1,5,"kleines gemütliches Zimmer in Uster",3182052,FALSE
"463",14181367,261,"Zürich","11",47.4112537236022,8.54511377732208,"Privatzimmer",2,47,1,1,1,0,"Room in Big Flat|9 Min to Zurich HB|Good Price",21328475,FALSE
"464",11822318,261,"Zürich","3",47.377979455372,8.50972937615978,"Privatzimmer",2,44,1,1,1,0,"A room in center of the city",8832547,FALSE
"465",19109849,261,"Zürich","11",47.4099725948951,8.54004717613118,"Privatzimmer",2,47,1,1,1,2,"Room in penthouse appartment with large terrace",121882703,FALSE
"466",12798570,261,"Zürich","3",47.3758874033042,8.51433099776601,"Ganze Unterkunft",1,47,1,1,1,0,"Gemütliche 1 Zimmer Wohnung",69724711,FALSE
"467",19061406,261,"Zürich","3",47.3695383524699,8.51570530570243,"Ganze Unterkunft",1,43,1,0,1,0,"PABS Résidences - Bremgartnerstrasse 82 (4R)",1314526,FALSE
"468",6650488,261,"Zürich","3",47.3711034421858,8.50206881302594,"Privatzimmer",2,45,1,1,1,3,"Room in Zürich-Wiedikon",34810131,FALSE
"469",8904918,261,"Zürich","10",47.3924769238002,8.5345184916557,"Privatzimmer",1,47,1,1,1,0,"Nice bright room near Limmat",27883017,FALSE
"470",6679874,261,"Zürich","1+2",47.3534021837318,8.526533551064,"Privatzimmer",1,47,1,1,1,0,"Room in Zürich, Kreis 2",3682032,FALSE
"471",19231603,261,"Zürich","6",47.3890723076352,8.53825853818105,"Privatzimmer",1,47,1,1,1,4,"Beautiful room in Zurich center",4502482,FALSE
"472",18516702,261,"Zürich","4+5",47.3793943670142,8.526486917814,"Privatzimmer",1,45,1,1,2,0,"Dreamflat in Kreis 4, Zurich",21335599,FALSE
"473",7452326,261,"Zürich","10",47.396820571746,8.51015160182956,"Privatzimmer",1,47,1,1,1,0,"Large room with double bed, balcony",39028934,FALSE
"474",7700402,142,"Wädenswil",NA,47.2266412520481,8.67451479031061,"Ganze Unterkunft",2,47,1,1,1,0,"lovely appartment near the lake",40449960,FALSE
"475",11309897,261,"Zürich","4+5",47.3790154098273,8.52406440923784,"Privatzimmer",2,47,1,1,0.5,21,"Room in a Maisonette in Zurich",10347908,FALSE
"476",13561071,261,"Zürich","10",47.404809601184,8.48272055164328,"Privatzimmer",1,47,1,1,1,0,"Cosy room close to the City, ETH and old Town",8549606,FALSE
"477",6007128,261,"Zürich","11",47.4042407383564,8.55429388988191,"Privatzimmer",4,46,2,1,1,32,"Bettsofa. Ruhig, Sicher, Sauber",1371406,FALSE
"478",5859266,261,"Zürich","9",47.3727640319731,8.49860024111801,"Privatzimmer",1,47,1,1,1,3,"Room 15 min from Hb",22183665,FALSE
"479",6482231,261,"Zürich","1+2",47.3491260131374,8.52587795283673,"Privatzimmer",2,47,1,1,1,5,"Room in shared flat",33876049,FALSE
"480",17897536,121,"Wetzikon",NA,47.3377104724203,8.81098793138789,"Ganze Unterkunft",1,47,2,1,1,0,"2 Zimmer Dachgeschoss Wohntraum",122620682,FALSE
"481",3866229,135,"Kilchberg",NA,47.3268250384954,8.54677095390157,"Privatzimmer",1,47,1,1,1,5,"Zimmer - Mindestmietdauer 1 Monat",19768753,FALSE
"482",19009639,261,"Zürich","4+5",47.3744145522064,8.52175855551828,"Privatzimmer",1,47,1,1,1,6,"Great place in Zurich downtown",93457336,FALSE
"483",20162057,261,"Zürich","4+5",47.3882252301384,8.51838852578266,"Privatzimmer",2,43,1,1,1,1,"Cosy Room and Shared Space in Zurich's Heart",27857261,FALSE
"484",6441878,261,"Zürich","11",47.4238304421174,8.49719849830984,"Privatzimmer",2,47,1,1,1,4,"Peaceful room near city centre",30193546,FALSE
"485",6675926,261,"Zürich","3",47.3727739128051,8.51951491510894,"Privatzimmer",1,47,1,1,1,1,"Zimmer in Dachgeschosswohnung",22157051,FALSE
"486",13787471,261,"Zürich","4+5",47.3796861680507,8.51515121932532,"Ganze Unterkunft",2,47,2,2,1,0,"Downtown Zürich, comfortable Flat of your own",76193802,FALSE
"487",14823254,261,"Zürich","11",47.4078753752602,8.54992188434276,"Privatzimmer",1,47,1,1,1,19,"Quiet, central, cosy with organic vegan breakfast",67421613,FALSE
"488",19895147,261,"Zürich","11",47.4178360541156,8.51394237997063,"Privatzimmer",3,47,1,1,1,2,"Bright double room in a calm, green area of Zurich",75422549,FALSE
"489",4878834,296,"Illnau-Effretikon",NA,47.4349159400192,8.71769570869516,"Ganze Unterkunft",2,47,1,1,1,1,"Gemütliche Wohnung auf dem Land",7529042,FALSE
"490",6804866,261,"Zürich","10",47.3966293688239,8.52399966102433,"Gemeinsames Zimmer",2,47,2,1,1,0,"Living room in Zurich-City",35622313,FALSE
"491",14721167,261,"Zürich","9",47.3817155107519,8.4957351370729,"Ganze Unterkunft",2,47,1,1,1,1,"Urbane Wohnung für 3 Wochen in der Stadt ZH",31318918,FALSE
"492",11561065,158,"Stäfa",NA,47.2400449437609,8.7531893239857,"Privatzimmer",1,45,1,1,2,0,"Gemütliches und helles Zimmer",13333686,FALSE
"493",16704610,261,"Zürich","9",47.3753776998873,8.48341428253924,"Privatzimmer",2,47,2,2,1,6,"Private room in Zurich",110665560,FALSE
"494",14678171,135,"Kilchberg",NA,47.3147165314393,8.55000521958122,"Privatzimmer",2,47,1,1,1,2,"Studio near Zurich - Quiet House - Garden & View",1303137,FALSE
"495",20050937,191,"Dübendorf",NA,47.4062974939232,8.61104468706272,"Privatzimmer",1,47,1,1,1,2,"Cozy apartment close to the Airport",49365047,FALSE
"496",14228386,220,"Hagenbuch",NA,47.5217111295498,8.88724867811188,"Privatzimmer",2,43,2,1,2,2,"Landgasthof Sonnenhof (Zimmer 1 - Doppelzimmer)",86484194,FALSE
"497",10570774,243,"Dietikon",NA,47.4031695950194,8.4049089152868,"Privatzimmer",2,47,1,1,1.5,0,"Helles Zimmer - 15 Minuten bis Zürich HB!",54306380,FALSE
"498",16370308,261,"Zürich","11",47.4163206239984,8.51420894595281,"Ganze Unterkunft",2,47,1,1,1,4,"Quartier calme..",34101079,FALSE
"499",3209659,261,"Zürich","9",47.3795830303101,8.48250278096464,"Privatzimmer",2,44,1,1,1,6,"Stadt Zürich Guesthouse (Zimmer3)",19610180,FALSE
"500",6357412,261,"Zürich","6",47.3908107845496,8.53875049663597,"Privatzimmer",1,46,1,1,1,0,"Comfortable Room in shared Flat",1854424,FALSE
"501",15464650,261,"Zürich","4+5",47.3832494326888,8.52580183451784,"Gemeinsames Zimmer",1,47,1,1,1,1,"cozy couch in district 5, zurich city",937140,FALSE
"502",8304418,141,"Thalwil",NA,47.2965362136661,8.56188998129183,"Gemeinsames Zimmer",2,47,1,1,1,6,"Calm&Cozy, 10min to ZH, + Breakfast",26982464,FALSE
"503",19845484,261,"Zürich","11",47.4145197993857,8.55630376907856,"Privatzimmer",2,47,2,1,1,9,"Cheap Room close to Airport, still in Zürich city!",135630479,TRUE
"504",15033830,220,"Hagenbuch",NA,47.520520493586,8.88796434740098,"Privatzimmer",2,43,2,1,2,0,"Landgasthof Sonnenhof (Zimmer 3 - Doppelzimmer)",86484194,FALSE
"505",2952711,261,"Zürich","7+8",47.364086671593,8.55730090822181,"Privatzimmer",2,47,1,1,2,2,"Charming room in shared apartment",15073121,FALSE
"506",2720864,261,"Zürich","11",47.4100010196765,8.54241019300242,"Privatzimmer",2,47,1,1,1.5,19,"Cozy Room in Zürich Oerlikon",2272942,FALSE
"507",7157432,261,"Zürich","9",47.3929935450866,8.48063571934675,"Privatzimmer",2,43,1,1,1,0,"bedroom with double bed, min 7 day",37267585,FALSE
"508",8271883,261,"Zürich","11",47.4039088633785,8.55308144193455,"Privatzimmer",2,43,1,1,1,21,"Bett. Privat, Sauber, Ruhig, Sicher",1371406,FALSE
"509",4798495,261,"Zürich","10",47.3960853889626,8.52883346126608,"Privatzimmer",1,47,1,1,1,13,"Gemütliches Zimmer in Zürich",20908029,FALSE
"510",14820635,131,"Adliswil",NA,47.3071026756172,8.53258172407312,"Privatzimmer",2,51,2,1,1,105,"Schönes und helles Zimmer (#4)",29166525,FALSE
"511",19044969,96,"Regensdorf",NA,47.4281461441174,8.46486183409896,"Privatzimmer",4,49,2,2,1,6,"Modernes Haus im Grünen und dennoch nah zur City",64550258,TRUE
"512",20405304,62,"Kloten",NA,47.4511015000109,8.58011875121563,"Privatzimmer",2,48,1,1,1,2,"perfect location - directly by Zurich airport",20062294,TRUE
"513",9316215,69,"Wallisellen",NA,47.4150522001291,8.59013523581707,"Privatzimmer",1,51,1,1,1.5,58,"Big flat close to Airport - attic",2772601,FALSE
"514",4246456,261,"Zürich","1+2",47.3705479362433,8.54434943871828,"Privatzimmer",2,52,1,1,1,370,"Mini-Musiker-Zimmer",21714165,TRUE
"515",19047011,261,"Zürich","7+8",47.3571845044736,8.57243659891675,"Ganze Unterkunft",2,52,1,1,1,6,"Cozy studio close to City center room",33808432,TRUE
"516",12360020,178,"Russikon",NA,47.3921029251772,8.78614135675535,"Privatzimmer",2,52,1,1,1,47,"Premium bnb, luxus Boxspring Bett w",66552276,TRUE
"517",20374493,261,"Zürich","12",47.4006465348618,8.58834588046238,"Privatzimmer",2,49,1,1,1,0,"Near Zurich, Prived room in a 2,5 appartment",18182515,TRUE
"518",18028311,261,"Zürich","9",47.3743583118726,8.49411672194724,"Ganze Unterkunft",2,50,1,1,1,21,"Gartenhaus <U+C9D1> <U+B80C><U+D2B8><U+D569><U+B2C8><U+B2E4>.",123999278,TRUE
"519",19955676,261,"Zürich","7+8",47.3760496915752,8.56323591560423,"Ganze Unterkunft",2,52,1,1,1,2,"Lovely central studio in residential and safe area",141461507,TRUE
"520",10701017,261,"Zürich","1+2",47.3432285864305,8.52304542885042,"Privatzimmer",2,49,2,1,1,25,"Kleines hübsches Zimmer in ZH",54829910,FALSE
"521",19539557,261,"Zürich","7+8",47.3635785074025,8.56032780065231,"Privatzimmer",2,52,1,1,4.5,5,"cozy room next to the garden",44203122,TRUE
"522",14296807,191,"Dübendorf",NA,47.391094563465,8.61475242032126,"Privatzimmer",2,52,1,1,1,72,"Cozy room in a Friendly apartment :)",39419287,FALSE
"523",13760278,261,"Zürich","7+8",47.3557881764865,8.55755149888032,"Ganze Unterkunft",2,51,1,1,1,14,"Central Charming Apartment 2 Min walk to the lake",80673820,TRUE
"524",20430349,191,"Dübendorf",NA,47.3932059314945,8.64904417616983,"Ganze Unterkunft",2,52,1,1,1,0,"Small flat near zürich in the nature",145764635,FALSE
"525",17699040,66,"Opfikon",NA,47.4323060385507,8.56404641654878,"Privatzimmer",2,48,1,1,1.5,77,"Glatthall 1",88282156,TRUE
"526",380506,261,"Zürich","4+5",47.3862236663767,8.53023021618433,"Privatzimmer",2,52,1,1,1,364,"In the nice city Zürich",1908965,TRUE
"527",18476385,261,"Zürich","3",47.3754276468186,8.5151457377403,"Privatzimmer",1,52,1,1,1,4,"Nice room in a great location!",4606276,TRUE
"528",19758741,158,"Stäfa",NA,47.2402116631551,8.7221509089975,"Privatzimmer",1,51,1,1,1,0,"Gemütliches Zimmer am Zürichsee",46209152,FALSE
"529",3813905,261,"Zürich","9",47.3815712586217,8.48096417584225,"Ganze Unterkunft",1,52,1,0,1,64,"Stadt Zürich/ kleines Studio",19610180,TRUE
"530",6685610,154,"Küsnacht",NA,47.323197221397,8.58496309700803,"Privatzimmer",1,52,1,1,1,96,"Single Bedroom",25190728,FALSE
"531",9690418,115,"Gossau",NA,47.3224852486831,8.75699775960631,"Ganze Unterkunft",3,50,2,1,1,42,"Klein und gemütlich! Nähe Zürich!",12284641,FALSE
"532",6654174,261,"Zürich","10",47.4130041256135,8.48129542047624,"Privatzimmer",2,51,2,1,1,42,"In der Stadt und doch im Grünen",8867123,FALSE
"533",18235768,261,"Zürich","11",47.4033794184829,8.54478912372182,"Privatzimmer",2,51,1,1,1,23,"Bright room in a charming apartment in Zurich",28087350,FALSE
"534",13289385,198,"Uster",NA,47.3551907313184,8.71443561498045,"Ganze Unterkunft",2,51,1,1,1,4,"Near Zurich & all 4 urself!Sunny, near forest&lake",74979461,TRUE
"535",19829185,261,"Zürich","12",47.4058549354044,8.58627742892634,"Privatzimmer",1,50,1,1,1,1,"20 minute Central Zurich",7934594,TRUE
"536",11757208,131,"Adliswil",NA,47.3066931103694,8.53352629231298,"Privatzimmer",4,51,4,1,1,230,"Schönes und grosses Zimmer (#2)",29166525,FALSE
"537",17325078,261,"Zürich","1+2",47.3333502561647,8.53039724923793,"Ganze Unterkunft",2,50,1,1,1,2,"Cozy and spacious flat in zurich wollishofen",3991238,FALSE
"538",2901139,198,"Uster",NA,47.349404218449,8.73189535355802,"Privatzimmer",2,48,2,1,1,29,"Zürich mit ÖV in 12 Min. erreichbar",13019283,FALSE
"539",20050797,261,"Zürich","4+5",47.3793691886559,8.5284265031141,"Privatzimmer",2,52,1,1,1,0,"Langstrasse, its flat and its rooftop",20759665,TRUE
"540",18531108,261,"Zürich","10",47.3942170546407,8.52827748588209,"Ganze Unterkunft",2,52,1,1,1,2,"Cozy apartment in one of Zurichs best areas",1386122,FALSE
"541",19839503,158,"Stäfa",NA,47.2433653256332,8.72323394432773,"Privatzimmer",2,49,1,1,1,1,"Zimmer in Jugendstil-Villa mit eigenem Bad",1494049,FALSE
"542",15155906,121,"Wetzikon",NA,47.3189202797117,8.79265939681719,"Privatzimmer",2,48,2,1,1.5,11,"Klausi`s Home",75043852,FALSE
"543",20432165,230,"Winterthur","Veltheim",47.5123011532852,8.71555863783013,"Privatzimmer",1,52,1,1,1,0,"Ruhiges Zimmer in Haus mit Garten",111868047,TRUE
"544",19882627,261,"Zürich","12",47.40573589012,8.56162103120884,"Privatzimmer",2,51,1,1,2,3,"Room with private bathroom in top floor apartment",18233008,FALSE
"545",8047922,131,"Adliswil",NA,47.3147916683822,8.52135437194248,"Privatzimmer",1,52,1,1,1,24,"Freundliches Gästezimmer",42497455,FALSE
"546",10358522,246,"Oetwil a.d.L.",NA,47.4238815349264,8.40003209419882,"Privatzimmer",2,50,1,1,1,1,"Private room in unique and modern Terrace House.",48420216,FALSE
"547",14448107,131,"Adliswil",NA,47.3071979275185,8.52832066691871,"Privatzimmer",4,52,3,1,1.5,59,"You will love it! Room in Villa...",88124203,TRUE
"548",4916227,261,"Zürich","1+2",47.3400644902484,8.530393333358,"Privatzimmer",2,52,1,1,1,89,"Cosy room next to lake and center",16051847,FALSE
"549",13717473,160,"Zumikon",NA,47.3342989711017,8.62276711950374,"Privatzimmer",2,51,1,1,2,11,"Private room in a lovely and quiet neighbourhood",80162730,TRUE
"550",17774689,133,"Horgen",NA,47.2630160377334,8.59021434716471,"Privatzimmer",2,52,1,1,1,32,"Cosy room with private bathroom close to Zurich",4245322,FALSE
"551",17858403,261,"Zürich","1+2",47.3528435825613,8.52748787417476,"Privatzimmer",2,52,1,1,1,2,"Schönes Zimmer in gemütlicher WG",3060001,TRUE
"552",19465885,261,"Zürich","1+2",47.3289939188976,8.51150797909724,"Privatzimmer",2,52,1,1,1,8,"Cozy little place for two",85784547,TRUE
"553",15076246,261,"Zürich","3",47.3700707454488,8.51720496672214,"Privatzimmer",2,51,1,1,1,16,"Centrical Big Room of an Italian Soul",3580507,FALSE
"554",13169756,261,"Zürich","1+2",47.3356535693112,8.5302772924343,"Ganze Unterkunft",1,51,1,1,1,0,"Zurich",2043736,TRUE
"555",6056099,261,"Zürich","6",47.3935458288454,8.53516563239846,"Privatzimmer",1,52,2,1,1,4,"Zimmer in Haus mit schönem Garten",620454,FALSE
"556",10650865,261,"Zürich","4+5",47.3814633849748,8.53460009921397,"Privatzimmer",1,51,1,0,0.5,24,"'Room with a view"" ZH-Zentrum 3.St. SimpleLifeArts",54999955,FALSE
"557",15025421,161,"Zollikon",NA,47.3461706530663,8.56889789879117,"Privatzimmer",1,50,1,1,1,24,"Cozy room in beautiful loft - for women only",12927638,FALSE
"558",19794268,261,"Zürich","11",47.4166783135208,8.5372502687995,"Privatzimmer",2,52,1,1,1,10,"A room in home away from home",139789330,TRUE
"559",460641,261,"Zürich","4+5",47.3771609956278,8.5157610108197,"Privatzimmer",2,50,1,1,1,2,"Luxus-Loft im Kreis 4",825903,FALSE
"560",19599800,261,"Zürich","7+8",47.3669583565592,8.55697335744921,"Privatzimmer",1,52,1,1,2,0,"Central private room shared 100m2 Apt. Lake:10m",61807796,FALSE
"561",15802107,261,"Zürich","4+5",47.3866386647014,8.51428365635476,"Privatzimmer",2,51,1,1,2,0,"Private Room in Zurich",6733261,TRUE
"562",19114606,261,"Zürich","3",47.3756837661399,8.51597362841772,"Privatzimmer",1,52,1,1,1,8,"Comfy single room in centre of Zürich",927047,FALSE
"563",2082084,261,"Zürich","3",47.3640708133795,8.52113474292421,"Privatzimmer",2,52,2,1,1.5,78,"Basic Well-lit Private Room Heart of Zurich",10379615,FALSE
"564",17581282,154,"Küsnacht",NA,47.3271619819594,8.58469190864286,"Privatzimmer",1,52,1,1,1,15,"Cozy room on the Golden Coast, 7 km from Zürich",20120274,TRUE
"565",16078466,198,"Uster",NA,47.3490235435071,8.72784345119514,"Privatzimmer",1,52,1,1,1,7,"Schönes Zimmer in der Nähe von Zürich 1",104612023,FALSE
"566",1051223,261,"Zürich","3",47.3774416473924,8.50882147784771,"Privatzimmer",1,52,1,1,0,38,"Centrally located room in Zurich",2236641,FALSE
"567",12331572,178,"Russikon",NA,47.3906542177479,8.78580706619113,"Privatzimmer",2,52,1,1,3,34,"Premium bnb, luxus Boxspring Bett",66552276,TRUE
"568",15528246,158,"Stäfa",NA,47.2366478715175,8.75719629115755,"Privatzimmer",3,52,1,1,1,10,"Room near Zurich and its lake. 1-3 people",17483926,FALSE
"569",19391961,261,"Zürich","1+2",47.3526366810052,8.5258792204769,"Privatzimmer",2,48,2,1,1,10,"Little Big City Zurich sunny Apartement/Room",7210854,TRUE
"570",18206913,261,"Zürich","10",47.396340009079,8.50969120272524,"Privatzimmer",2,52,1,1,1,7,"big room with nice view",949918,TRUE
"571",10581261,261,"Zürich","3",47.3685864832439,8.49769041237788,"Ganze Unterkunft",3,49,1,1,1,8,"> >Beautiful,quiet, whole apartment near to Center",32025255,FALSE
"572",16310646,261,"Zürich","3",47.3755164623081,8.51471970524305,"Privatzimmer",2,50,1,1,1,3,"Zimmer im Kreis 4",31591218,FALSE
"573",17930669,96,"Regensdorf",NA,47.4443064819692,8.46734378849475,"Privatzimmer",2,50,1,1,1,33,"Cosy Bedroom close to Zurich",91610401,TRUE
"574",6273105,261,"Zürich","9",47.3792030383856,8.49328659853045,"Privatzimmer",2,51,1,1,1,60,"Home away from home - in ruhiger Geschwister-WG",3331901,FALSE
"575",5165196,154,"Küsnacht",NA,47.3162951063118,8.57871495353924,"Privatzimmer",1,52,1,1,0.5,15,"Gemütliche, gut gelegene Wohnung",15013532,FALSE
"576",20222197,62,"Kloten",NA,47.4544971495701,8.57989992569639,"Privatzimmer",3,52,2,1,1,0,"Comfy and cozy Apartment - 4mins away from Airport",93417274,TRUE
"577",13044832,131,"Adliswil",NA,47.3175425689883,8.52297544497415,"Privatzimmer",1,51,1,1,1,3,"Cosy room, 2 min walk to the train station.",34497352,FALSE
"578",18359521,223,"Neftenbach",NA,47.551777016151,8.67027916618573,"Ganze Unterkunft",2,52,1,1,1,26,"Charming flat on idyllic swiss landscape!",127090217,FALSE
"579",20593133,261,"Zürich","7+8",47.3677639612831,8.55186988253821,"Privatzimmer",2,52,1,1,1,0,"Cosy flat in the heart of Zurich",129735770,FALSE
"580",17465197,151,"Erlenbach",NA,47.3072364045966,8.58715621151705,"Privatzimmer",2,52,1,1,1.5,0,"Business-Zimmer am See, 10 min ans Bellevue",104592464,FALSE
"581",15434451,90,"Niederhasli",NA,47.4847106275413,8.48300903214707,"Privatzimmer",2,52,1,1,1,9,"Zimmer in Villa mit Swimmingpool 2",40344312,FALSE
"582",20530959,261,"Zürich","4+5",47.3743452350918,8.52939709386065,"Privatzimmer",3,52,2,1,1.5,0,"° Room in Zurichs trendy Area ° Centrally Located",21590699,TRUE
"583",14036321,261,"Zürich","3",47.3696222361577,8.50084753013104,"Ganze Unterkunft",2,52,1,2,1,8,"Zentrale Stadtwohnung in ruhiger Gegend",17758580,TRUE
"584",19369425,191,"Dübendorf",NA,47.398288230947,8.60774448605471,"Privatzimmer",1,52,1,1,1,0,"Wohlfühloase CreatiFo & prosperity",116681364,TRUE
"585",5786627,230,"Winterthur","Seen",47.4789368858302,8.75996665606861,"Privatzimmer",2,50,1,1,1,9,"Guest Room 30min to Zürich.",2900605,TRUE
"586",1480991,61,"Hüntwangen",NA,47.5975736843638,8.49389832213527,"Privatzimmer",6,49,6,1,2,6,"Home away from home",1934030,FALSE
"587",20322631,155,"Männedorf",NA,47.2579346725588,8.69461879123288,"Privatzimmer",2,52,1,1,2,0,"Private House with a quiet garden",142161756,FALSE
"588",19319020,230,"Winterthur","Seen",47.4836606657957,8.76166546174911,"Privatzimmer",2,51,1,1,1,2,"Mansardenzimmer und Sommer Jurte",29804363,TRUE
"589",13804809,261,"Zürich","1+2",47.3498924336051,8.53137354626297,"Privatzimmer",2,51,1,1,1,3,"Airy room with a lake view",263540,FALSE
"590",14212865,261,"Zürich","4+5",47.378619825718,8.5226561007215,"Privatzimmer",2,51,1,1,1,13,"Room in ""Kreis 4""",23767329,FALSE
"591",3047586,160,"Zumikon",NA,47.327756059948,8.63029885439112,"Privatzimmer",2,52,1,1,1,1,"Nähe Zürich/Zimmer mit Dusche/WC",11464305,FALSE
"592",6395827,261,"Zürich","9",47.396205525074,8.49313238528711,"Privatzimmer",2,51,1,1,1,0,"Bright, cosy room with balcony for your own",33346743,FALSE
"593",17280107,196,"Mönchaltorf",NA,47.3112970837966,8.7182085372512,"Ganze Unterkunft",3,50,1,1,1,0,"Scenic family-friendly apartment near Greifensee",13024767,TRUE
"594",17915484,66,"Opfikon",NA,47.4312468178861,8.5640667307058,"Privatzimmer",3,48,2,1,1.5,47,"Glatthall 2",88282156,TRUE
"595",2073042,261,"Zürich","7+8",47.3658908320762,8.56362045282099,"Privatzimmer",2,51,2,1,1,22,"Schlafzimmer in EFH ZürichHottingen",10487269,FALSE
"596",14495491,96,"Regensdorf",NA,47.42721329881,8.4615853581675,"Privatzimmer",2,52,1,1,1,37,"Modernes Haus im Grünen und dennoch nah zur City",64550258,TRUE
"597",15948456,194,"Greifensee",NA,47.3679037951812,8.68231698116035,"Ganze Unterkunft",2,52,2,2,2,8,"Garden apartment within easy train ride to Zürich",32108663,FALSE
"598",18726285,230,"Winterthur","Altstadt",47.4912448118272,8.72287596812296,"Privatzimmer",2,50,2,1,2,8,"Space Room in Winterthur",8703443,FALSE
"599",16399199,261,"Zürich","7+8",47.3611966060855,8.59061981853842,"Ganze Unterkunft",2,52,1,1,1,0,"Cosy, modern, quiet apartment, close to the centre",27410707,TRUE
"600",16092329,261,"Zürich","4+5",47.3769721406418,8.52858048966428,"Privatzimmer",2,52,1,1,0,4,"Swiss Star Brewery - double room (shared bathroom)",50348083,FALSE
"601",4553154,261,"Zürich","4+5",47.3824077562219,8.53043545453655,"Privatzimmer",2,52,1,1,1,23,"small, inexpensive, central room",23605611,FALSE
"602",18621821,261,"Zürich","10",47.3914077699347,8.53498768478587,"Privatzimmer",2,52,1,1,1,10,"Welcome to our home in lovely Wipkingen",129364323,FALSE
"603",12747659,261,"Zürich","11",47.4246463120368,8.55351782360867,"Privatzimmer",1,52,1,1,0.5,1,"Einzelzimmer in Zürich Seebach",62006210,FALSE
"604",597965,261,"Zürich","3",47.3650054696197,8.51505667965617,"Ganze Unterkunft",2,51,1,1,1,18,"Bright & cozy apartment, downtown",2840051,FALSE
"605",15952850,261,"Zürich","7+8",47.3679900519157,8.55911005628153,"Ganze Unterkunft",2,52,1,0,1,0,"Nice and cozy studio next to Bellevue",52838045,FALSE
"606",14848900,261,"Zürich","9",47.3804101726299,8.49350883977394,"Privatzimmer",2,52,1,1,1,4,"Modernes Einzelzimmer in Zürich Altstetten",92945270,FALSE
"607",20152460,137,"Oberrieden",NA,47.2802331847506,8.57833551158484,"Privatzimmer",2,52,1,1,1,0,"Smart&Easy",143380442,FALSE
"608",13835757,261,"Zürich","4+5",47.3730200042926,8.52347457380442,"Privatzimmer",2,51,1,1,1,2,"Wunderschönes Zimmer (15qm) mitten in der Stadt",81614230,FALSE
"609",20551803,261,"Zürich","7+8",47.3604966175509,8.56047691241097,"Privatzimmer",1,52,1,1,1,0,"Living room with sofa bed - shared flat",1310245,FALSE
"610",11825326,261,"Zürich","11",47.4069439241443,8.54758326459124,"Privatzimmer",2,52,1,1,1,5,"Sunny and Simple",62990847,FALSE
"611",7861814,261,"Zürich","4+5",47.3899023879219,8.5273656112211,"Privatzimmer",2,52,1,1,1,7,"Lovely central room at the river",41436745,FALSE
"612",8727210,81,"Bachs",NA,47.5242418274672,8.43933500589231,"Privatzimmer",2,52,2,1,1,12,"Gästezimmer mit separatem Eingang",45798992,FALSE
"613",20243266,261,"Zürich","7+8",47.3607713898658,8.57153980022221,"Privatzimmer",2,51,2,0,1,1,"Studio in the city of Zurich",144170965,TRUE
"614",20323787,261,"Zürich","4+5",47.3926051076996,8.51779228655857,"Privatzimmer",2,52,1,1,1,0,"Charming room in Zurich West",490026,TRUE
"615",18971526,154,"Küsnacht",NA,47.3286695753477,8.57480397780583,"Privatzimmer",1,52,1,1,1,5,"Private room in an uncomplicated flat",113454768,FALSE
"616",12164751,131,"Adliswil",NA,47.3085152841583,8.53259685456925,"Privatzimmer",2,51,2,1,1,180,"Schönes und helles Zimmer (#1)",29166525,FALSE
"617",11989895,250,"Urdorf",NA,47.3821430514009,8.43053702598351,"Privatzimmer",2,51,1,1,1,0,"nice room",34907890,FALSE
"618",13388309,261,"Zürich","6",47.3791323873802,8.55073022222644,"Privatzimmer",2,52,1,1,1,3,"Lovely room and breathtaking view over Zürich!",76126826,FALSE
"619",18980796,261,"Zürich","12",47.4051863925004,8.56241625096834,"Privatzimmer",1,52,1,1,1,0,"Gut gelegenes Zimmer in Zürich (Übe87/1002)",111294923,FALSE
"620",7122025,158,"Stäfa",NA,47.2399586479049,8.73586237573687,"Ganze Unterkunft",4,52,2,2,1,8,"romantisches Häuschen bei Zürich",15841104,FALSE
"621",13068293,261,"Zürich","1+2",47.3443040447352,8.53187025364633,"Privatzimmer",2,52,1,1,1,7,"Room - near Zurich lake - Wollishofen",12660177,FALSE
"622",18382115,230,"Winterthur","Mattenbach",47.4911784629451,8.7347013615716,"Privatzimmer",2,52,1,1,1,0,"Master Bedroom near town",96200162,FALSE
"623",18736470,261,"Zürich","9",47.3892272949889,8.48742620393288,"Privatzimmer",1,51,1,1,1,2,"Zimmer mit Privatbad in neuer Wohnung nahe Zentrum",91130239,TRUE
"624",20245571,177,"Pfäffikon",NA,47.3655724466057,8.78178264276327,"Privatzimmer",2,51,2,0,1,0,"Möblierte Studios für die Zwischenmiete",144293557,FALSE
"625",621853,177,"Pfäffikon",NA,47.3738262730567,8.78049896062436,"Privatzimmer",2,51,1,1,1,11,"swiss cottage, near lake Pfäffikon",3082099,FALSE
"626",8693367,261,"Zürich","3",47.3574144624589,8.5190610644696,"Privatzimmer",4,52,3,2,1,15,"Shopping Mall: private room",28804123,FALSE
"627",19784765,132,"Hirzel",NA,47.209449740653,8.61283054696953,"Privatzimmer",2,52,1,1,1,1,"Room on the hill",139685648,TRUE
